" ""id"""	" ""k"""	" ""j"""	" ""i"""	" ""f"""	" ""Active"""
1	1	1	1	0	1
2	1	1	2	0	1
3	1	1	3	0	1
4	1	1	4	0	1
5	1	1	5	0	1
6	1	1	6	0	1
7	1	1	7	0	1
8	1	1	8	1	1
9	1	1	9	1	1
10	1	1	10	1	1
11	1	1	11	1	1
12	1	1	12	1	1
13	1	1	13	1	1
14	1	1	14	1	1
15	1	1	15	1	1
16	1	1	16	1	1
17	1	1	17	1	1
18	1	1	18	1	1
19	1	1	19	1	1
20	1	1	20	1	1
21	1	1	21	1	1
22	1	1	22	1	1
23	1	1	23	1	1
24	1	1	24	1	1
25	1	1	25	1	1
26	1	1	26	1	1
27	1	1	27	1	1
28	1	1	28	1	1
29	1	1	29	1	1
30	1	1	30	1	1
31	1	1	31	1	1
32	1	1	32	1	1
33	1	1	33	1	1
34	1	1	34	1	1
35	1	1	35	1	1
36	1	1	36	1	1
37	1	1	37	1	1
38	1	1	38	0	1
39	1	1	39	0	1
40	1	1	40	0	1
41	1	1	41	0	1
42	1	1	42	0	1
43	1	1	43	0	1
44	1	1	44	0	1
45	1	1	45	0	1
46	1	1	46	0	1
47	1	2	1	0	1
48	1	2	2	0	1
49	1	2	3	0	1
50	1	2	4	0	1
51	1	2	5	0	1
52	1	2	6	1	1
53	1	2	7	1	1
54	1	2	8	1	1
55	1	2	9	1	1
56	1	2	10	1	1
57	1	2	11	1	1
58	1	2	12	1	1
59	1	2	13	1	1
60	1	2	14	1	1
61	1	2	15	1	1
62	1	2	16	1	1
63	1	2	17	1	1
64	1	2	18	1	1
65	1	2	19	1	1
66	1	2	20	1	1
67	1	2	21	1	1
68	1	2	22	1	1
69	1	2	23	1	1
70	1	2	24	1	1
71	1	2	25	1	1
72	1	2	26	1	1
73	1	2	27	1	1
74	1	2	28	1	1
75	1	2	29	1	1
76	1	2	30	1	1
77	1	2	31	1	1
78	1	2	32	1	1
79	1	2	33	1	1
80	1	2	34	1	1
81	1	2	35	1	1
82	1	2	36	1	1
83	1	2	37	1	1
84	1	2	38	1	1
85	1	2	39	1	1
86	1	2	40	0	1
87	1	2	41	0	1
88	1	2	42	0	1
89	1	2	43	0	1
90	1	2	44	0	1
91	1	2	45	0	1
92	1	2	46	0	1
93	1	3	1	0	1
94	1	3	2	0	1
95	1	3	3	1	1
96	1	3	4	1	1
97	1	3	5	1	1
98	1	3	6	1	1
99	1	3	7	1	1
100	1	3	8	1	1
101	1	3	9	1	1
102	1	3	10	1	1
103	1	3	11	1	1
104	1	3	12	1	1
105	1	3	13	1	1
106	1	3	14	1	1
107	1	3	15	1	1
108	1	3	16	1	1
109	1	3	17	1	1
110	1	3	18	1	1
111	1	3	19	1	1
112	1	3	20	1	1
113	1	3	21	1	1
114	1	3	22	1	1
115	1	3	23	1	1
116	1	3	24	1	1
117	1	3	25	1	1
118	1	3	26	1	1
119	1	3	27	1	1
120	1	3	28	1	1
121	1	3	29	1	1
122	1	3	30	1	1
123	1	3	31	1	1
124	1	3	32	1	1
125	1	3	33	1	1
126	1	3	34	1	1
127	1	3	35	1	1
128	1	3	36	1	1
129	1	3	37	1	1
130	1	3	38	1	1
131	1	3	39	1	1
132	1	3	40	1	1
133	1	3	41	0	1
134	1	3	42	0	1
135	1	3	43	0	1
136	1	3	44	0	1
137	1	3	45	0	1
138	1	3	46	0	1
139	1	4	1	0	1
140	1	4	2	0	1
141	1	4	3	0	1
142	1	4	4	1	1
143	1	4	5	1	1
144	1	4	6	1	1
145	1	4	7	1	1
146	1	4	8	1	1
147	1	4	9	1	1
148	1	4	10	1	1
149	1	4	11	1	1
150	1	4	12	1	1
151	1	4	13	1	1
152	1	4	14	1	1
153	1	4	15	1	1
154	1	4	16	1	1
155	1	4	17	1	1
156	1	4	18	1	1
157	1	4	19	1	1
158	1	4	20	1	1
159	1	4	21	1	1
160	1	4	22	1	1
161	1	4	23	1	1
162	1	4	24	1	1
163	1	4	25	1	1
164	1	4	26	1	1
165	1	4	27	1	1
166	1	4	28	1	1
167	1	4	29	1	1
168	1	4	30	1	1
169	1	4	31	1	1
170	1	4	32	1	1
171	1	4	33	1	1
172	1	4	34	1	1
173	1	4	35	1	1
174	1	4	36	1	1
175	1	4	37	1	1
176	1	4	38	1	1
177	1	4	39	1	1
178	1	4	40	1	1
179	1	4	41	0	1
180	1	4	42	0	1
181	1	4	43	0	1
182	1	4	44	0	1
183	1	4	45	0	1
184	1	4	46	0	1
185	1	5	1	0	1
186	1	5	2	0	1
187	1	5	3	0	1
188	1	5	4	1	1
189	1	5	5	1	1
190	1	5	6	1	1
191	1	5	7	1	1
192	1	5	8	1	1
193	1	5	9	1	1
194	1	5	10	1	1
195	1	5	11	1	1
196	1	5	12	1	1
197	1	5	13	1	1
198	1	5	14	1	1
199	1	5	15	1	1
200	1	5	16	1	1
201	1	5	17	1	1
202	1	5	18	1	1
203	1	5	19	1	1
204	1	5	20	1	1
205	1	5	21	1	1
206	1	5	22	1	1
207	1	5	23	1	1
208	1	5	24	1	1
209	1	5	25	1	1
210	1	5	26	1	1
211	1	5	27	1	1
212	1	5	28	1	1
213	1	5	29	1	1
214	1	5	30	1	1
215	1	5	31	1	1
216	1	5	32	1	1
217	1	5	33	1	1
218	1	5	34	1	1
219	1	5	35	1	1
220	1	5	36	1	1
221	1	5	37	1	1
222	1	5	38	1	1
223	1	5	39	1	1
224	1	5	40	0	1
225	1	5	41	0	1
226	1	5	42	0	1
227	1	5	43	0	1
228	1	5	44	0	1
229	1	5	45	0	1
230	1	5	46	0	1
231	1	6	1	0	1
232	1	6	2	0	1
233	1	6	3	0	1
234	1	6	4	1	1
235	1	6	5	1	1
236	1	6	6	1	1
237	1	6	7	1	1
238	1	6	8	1	1
239	1	6	9	1	1
240	1	6	10	1	1
241	1	6	11	1	1
242	1	6	12	1	1
243	1	6	13	1	1
244	1	6	14	1	1
245	1	6	15	1	1
246	1	6	16	1	1
247	1	6	17	1	1
248	1	6	18	1	1
249	1	6	19	1	1
250	1	6	20	1	1
251	1	6	21	1	1
252	1	6	22	1	1
253	1	6	23	1	1
254	1	6	24	1	1
255	1	6	25	1	1
256	1	6	26	1	1
257	1	6	27	1	1
258	1	6	28	1	1
259	1	6	29	1	1
260	1	6	30	1	1
261	1	6	31	1	1
262	1	6	32	1	1
263	1	6	33	1	1
264	1	6	34	1	1
265	1	6	35	1	1
266	1	6	36	1	1
267	1	6	37	1	1
268	1	6	38	1	1
269	1	6	39	1	1
270	1	6	40	0	1
271	1	6	41	0	1
272	1	6	42	0	1
273	1	6	43	0	1
274	1	6	44	0	1
275	1	6	45	0	1
276	1	6	46	0	1
277	1	7	1	0	1
278	1	7	2	0	1
279	1	7	3	0	1
280	1	7	4	0	1
281	1	7	5	1	1
282	1	7	6	1	1
283	1	7	7	1	1
284	1	7	8	1	1
285	1	7	9	1	1
286	1	7	10	1	1
287	1	7	11	1	1
288	1	7	12	1	1
289	1	7	13	1	1
290	1	7	14	1	1
291	1	7	15	1	1
292	1	7	16	1	1
293	1	7	17	1	1
294	1	7	18	1	1
295	1	7	19	1	1
296	1	7	20	1	1
297	1	7	21	1	1
298	1	7	22	1	1
299	1	7	23	1	1
300	1	7	24	1	1
301	1	7	25	1	1
302	1	7	26	1	1
303	1	7	27	1	1
304	1	7	28	1	1
305	1	7	29	1	1
306	1	7	30	1	1
307	1	7	31	1	1
308	1	7	32	1	1
309	1	7	33	1	1
310	1	7	34	1	1
311	1	7	35	1	1
312	1	7	36	1	1
313	1	7	37	1	1
314	1	7	38	1	1
315	1	7	39	1	1
316	1	7	40	0	1
317	1	7	41	0	1
318	1	7	42	0	1
319	1	7	43	0	1
320	1	7	44	0	1
321	1	7	45	0	1
322	1	7	46	0	1
323	1	8	1	0	1
324	1	8	2	0	1
325	1	8	3	0	1
326	1	8	4	0	1
327	1	8	5	1	1
328	1	8	6	1	1
329	1	8	7	1	1
330	1	8	8	1	1
331	1	8	9	1	1
332	1	8	10	1	1
333	1	8	11	1	1
334	1	8	12	1	1
335	1	8	13	1	1
336	1	8	14	1	1
337	1	8	15	1	1
338	1	8	16	1	1
339	1	8	17	1	1
340	1	8	18	1	1
341	1	8	19	1	1
342	1	8	20	1	1
343	1	8	21	1	1
344	1	8	22	1	1
345	1	8	23	1	1
346	1	8	24	1	1
347	1	8	25	1	1
348	1	8	26	1	1
349	1	8	27	1	1
350	1	8	28	1	1
351	1	8	29	1	1
352	1	8	30	1	1
353	1	8	31	1	1
354	1	8	32	1	1
355	1	8	33	1	1
356	1	8	34	1	1
357	1	8	35	1	1
358	1	8	36	1	1
359	1	8	37	1	1
360	1	8	38	1	1
361	1	8	39	1	1
362	1	8	40	0	1
363	1	8	41	0	1
364	1	8	42	0	1
365	1	8	43	0	1
366	1	8	44	0	1
367	1	8	45	0	1
368	1	8	46	0	1
369	1	9	1	0	1
370	1	9	2	0	1
371	1	9	3	0	1
372	1	9	4	0	1
373	1	9	5	1	1
374	1	9	6	1	1
375	1	9	7	1	1
376	1	9	8	1	1
377	1	9	9	1	1
378	1	9	10	1	1
379	1	9	11	1	1
380	1	9	12	1	1
381	1	9	13	1	1
382	1	9	14	1	1
383	1	9	15	1	1
384	1	9	16	1	1
385	1	9	17	1	1
386	1	9	18	1	1
387	1	9	19	1	1
388	1	9	20	1	1
389	1	9	21	1	1
390	1	9	22	1	1
391	1	9	23	1	1
392	1	9	24	1	1
393	1	9	25	1	1
394	1	9	26	1	1
395	1	9	27	1	1
396	1	9	28	1	1
397	1	9	29	1	1
398	1	9	30	1	1
399	1	9	31	1	1
400	1	9	32	1	1
401	1	9	33	1	1
402	1	9	34	1	1
403	1	9	35	1	1
404	1	9	36	1	1
405	1	9	37	1	1
406	1	9	38	1	1
407	1	9	39	1	1
408	1	9	40	0	1
409	1	9	41	0	1
410	1	9	42	0	1
411	1	9	43	0	1
412	1	9	44	0	1
413	1	9	45	0	1
414	1	9	46	0	1
415	1	10	1	0	1
416	1	10	2	0	1
417	1	10	3	0	1
418	1	10	4	0	1
419	1	10	5	1	1
420	1	10	6	1	1
421	1	10	7	1	1
422	1	10	8	1	1
423	1	10	9	1	1
424	1	10	10	1	1
425	1	10	11	1	1
426	1	10	12	1	1
427	1	10	13	1	1
428	1	10	14	1	1
429	1	10	15	1	1
430	1	10	16	1	1
431	1	10	17	1	1
432	1	10	18	1	1
433	1	10	19	1	1
434	1	10	20	1	1
435	1	10	21	1	1
436	1	10	22	1	1
437	1	10	23	1	1
438	1	10	24	1	1
439	1	10	25	1	1
440	1	10	26	1	1
441	1	10	27	1	1
442	1	10	28	1	1
443	1	10	29	1	1
444	1	10	30	1	1
445	1	10	31	1	1
446	1	10	32	1	1
447	1	10	33	1	1
448	1	10	34	1	1
449	1	10	35	1	1
450	1	10	36	1	1
451	1	10	37	1	1
452	1	10	38	1	1
453	1	10	39	1	1
454	1	10	40	0	1
455	1	10	41	0	1
456	1	10	42	0	1
457	1	10	43	0	1
458	1	10	44	0	1
459	1	10	45	0	1
460	1	10	46	0	1
461	1	11	1	0	1
462	1	11	2	0	1
463	1	11	3	0	1
464	1	11	4	0	1
465	1	11	5	1	1
466	1	11	6	1	1
467	1	11	7	1	1
468	1	11	8	1	1
469	1	11	9	1	1
470	1	11	10	1	1
471	1	11	11	1	1
472	1	11	12	1	1
473	1	11	13	1	1
474	1	11	14	1	1
475	1	11	15	1	1
476	1	11	16	1	1
477	1	11	17	1	1
478	1	11	18	1	1
479	1	11	19	1	1
480	1	11	20	1	1
481	1	11	21	1	1
482	1	11	22	1	1
483	1	11	23	1	1
484	1	11	24	1	1
485	1	11	25	1	1
486	1	11	26	1	1
487	1	11	27	1	1
488	1	11	28	1	1
489	1	11	29	1	1
490	1	11	30	1	1
491	1	11	31	1	1
492	1	11	32	1	1
493	1	11	33	1	1
494	1	11	34	1	1
495	1	11	35	1	1
496	1	11	36	1	1
497	1	11	37	1	1
498	1	11	38	1	1
499	1	11	39	1	1
500	1	11	40	0	1
501	1	11	41	0	1
502	1	11	42	0	1
503	1	11	43	0	1
504	1	11	44	0	1
505	1	11	45	0	1
506	1	11	46	0	1
507	1	12	1	0	1
508	1	12	2	0	1
509	1	12	3	0	1
510	1	12	4	0	1
511	1	12	5	0	1
512	1	12	6	1	1
513	1	12	7	1	1
514	1	12	8	1	1
515	1	12	9	1	1
516	1	12	10	1	1
517	1	12	11	1	1
518	1	12	12	1	1
519	1	12	13	1	1
520	1	12	14	1	1
521	1	12	15	1	1
522	1	12	16	1	1
523	1	12	17	1	1
524	1	12	18	1	1
525	1	12	19	1	1
526	1	12	20	1	1
527	1	12	21	1	1
528	1	12	22	1	1
529	1	12	23	1	1
530	1	12	24	1	1
531	1	12	25	1	1
532	1	12	26	1	1
533	1	12	27	1	1
534	1	12	28	1	1
535	1	12	29	1	1
536	1	12	30	1	1
537	1	12	31	1	1
538	1	12	32	1	1
539	1	12	33	1	1
540	1	12	34	1	1
541	1	12	35	1	1
542	1	12	36	1	1
543	1	12	37	1	1
544	1	12	38	1	1
545	1	12	39	1	1
546	1	12	40	1	1
547	1	12	41	0	1
548	1	12	42	0	1
549	1	12	43	0	1
550	1	12	44	0	1
551	1	12	45	0	1
552	1	12	46	0	1
553	1	13	1	0	1
554	1	13	2	0	1
555	1	13	3	0	1
556	1	13	4	0	1
557	1	13	5	0	1
558	1	13	6	1	1
559	1	13	7	1	1
560	1	13	8	1	1
561	1	13	9	1	1
562	1	13	10	1	1
563	1	13	11	1	1
564	1	13	12	1	1
565	1	13	13	1	1
566	1	13	14	1	1
567	1	13	15	1	1
568	1	13	16	1	1
569	1	13	17	1	1
570	1	13	18	1	1
571	1	13	19	1	1
572	1	13	20	1	1
573	1	13	21	1	1
574	1	13	22	1	1
575	1	13	23	1	1
576	1	13	24	1	1
577	1	13	25	1	1
578	1	13	26	1	1
579	1	13	27	1	1
580	1	13	28	1	1
581	1	13	29	1	1
582	1	13	30	1	1
583	1	13	31	1	1
584	1	13	32	1	1
585	1	13	33	1	1
586	1	13	34	1	1
587	1	13	35	1	1
588	1	13	36	1	1
589	1	13	37	1	1
590	1	13	38	1	1
591	1	13	39	1	1
592	1	13	40	1	1
593	1	13	41	0	1
594	1	13	42	0	1
595	1	13	43	0	1
596	1	13	44	0	1
597	1	13	45	0	1
598	1	13	46	0	1
599	1	14	1	0	1
600	1	14	2	0	1
601	1	14	3	0	1
602	1	14	4	0	1
603	1	14	5	0	1
604	1	14	6	1	1
605	1	14	7	1	1
606	1	14	8	1	1
607	1	14	9	1	1
608	1	14	10	1	1
609	1	14	11	1	1
610	1	14	12	1	1
611	1	14	13	1	1
612	1	14	14	1	1
613	1	14	15	1	1
614	1	14	16	1	1
615	1	14	17	1	1
616	1	14	18	1	1
617	1	14	19	1	1
618	1	14	20	1	1
619	1	14	21	1	1
620	1	14	22	1	1
621	1	14	23	1	1
622	1	14	24	1	1
623	1	14	25	1	1
624	1	14	26	1	1
625	1	14	27	1	1
626	1	14	28	1	1
627	1	14	29	1	1
628	1	14	30	1	1
629	1	14	31	1	1
630	1	14	32	1	1
631	1	14	33	1	1
632	1	14	34	1	1
633	1	14	35	1	1
634	1	14	36	1	1
635	1	14	37	1	1
636	1	14	38	1	1
637	1	14	39	1	1
638	1	14	40	1	1
639	1	14	41	1	1
640	1	14	42	0	1
641	1	14	43	0	1
642	1	14	44	0	1
643	1	14	45	0	1
644	1	14	46	0	1
645	1	15	1	0	1
646	1	15	2	0	1
647	1	15	3	0	1
648	1	15	4	0	1
649	1	15	5	0	1
650	1	15	6	1	1
651	1	15	7	1	1
652	1	15	8	1	1
653	1	15	9	1	1
654	1	15	10	1	1
655	1	15	11	1	1
656	1	15	12	1	1
657	1	15	13	1	1
658	1	15	14	1	1
659	1	15	15	1	1
660	1	15	16	1	1
661	1	15	17	1	1
662	1	15	18	1	1
663	1	15	19	1	1
664	1	15	20	1	1
665	1	15	21	1	1
666	1	15	22	1	1
667	1	15	23	1	1
668	1	15	24	1	1
669	1	15	25	1	1
670	1	15	26	1	1
671	1	15	27	1	1
672	1	15	28	1	1
673	1	15	29	1	1
674	1	15	30	1	1
675	1	15	31	1	1
676	1	15	32	1	1
677	1	15	33	1	1
678	1	15	34	1	1
679	1	15	35	1	1
680	1	15	36	1	1
681	1	15	37	1	1
682	1	15	38	1	1
683	1	15	39	1	1
684	1	15	40	1	1
685	1	15	41	1	1
686	1	15	42	1	1
687	1	15	43	0	1
688	1	15	44	0	1
689	1	15	45	0	1
690	1	15	46	0	1
691	1	16	1	0	1
692	1	16	2	0	1
693	1	16	3	0	1
694	1	16	4	0	1
695	1	16	5	0	1
696	1	16	6	1	1
697	1	16	7	1	1
698	1	16	8	1	1
699	1	16	9	1	1
700	1	16	10	1	1
701	1	16	11	1	1
702	1	16	12	1	1
703	1	16	13	1	1
704	1	16	14	1	1
705	1	16	15	1	1
706	1	16	16	1	1
707	1	16	17	1	1
708	1	16	18	1	1
709	1	16	19	1	1
710	1	16	20	1	1
711	1	16	21	1	1
712	1	16	22	1	1
713	1	16	23	1	1
714	1	16	24	1	1
715	1	16	25	1	1
716	1	16	26	1	1
717	1	16	27	1	1
718	1	16	28	1	1
719	1	16	29	1	1
720	1	16	30	1	1
721	1	16	31	1	1
722	1	16	32	1	1
723	1	16	33	1	1
724	1	16	34	1	1
725	1	16	35	1	1
726	1	16	36	1	1
727	1	16	37	1	1
728	1	16	38	1	1
729	1	16	39	1	1
730	1	16	40	1	1
731	1	16	41	1	1
732	1	16	42	1	1
733	1	16	43	0	1
734	1	16	44	0	1
735	1	16	45	0	1
736	1	16	46	0	1
737	1	17	1	0	1
738	1	17	2	0	1
739	1	17	3	0	1
740	1	17	4	0	1
741	1	17	5	1	1
742	1	17	6	1	1
743	1	17	7	1	1
744	1	17	8	1	1
745	1	17	9	1	1
746	1	17	10	1	1
747	1	17	11	1	1
748	1	17	12	1	1
749	1	17	13	1	1
750	1	17	14	1	1
751	1	17	15	1	1
752	1	17	16	1	1
753	1	17	17	1	1
754	1	17	18	1	1
755	1	17	19	1	1
756	1	17	20	1	1
757	1	17	21	1	1
758	1	17	22	1	1
759	1	17	23	1	1
760	1	17	24	1	1
761	1	17	25	1	1
762	1	17	26	1	1
763	1	17	27	1	1
764	1	17	28	1	1
765	1	17	29	1	1
766	1	17	30	1	1
767	1	17	31	1	1
768	1	17	32	1	1
769	1	17	33	1	1
770	1	17	34	1	1
771	1	17	35	1	1
772	1	17	36	1	1
773	1	17	37	1	1
774	1	17	38	1	1
775	1	17	39	1	1
776	1	17	40	1	1
777	1	17	41	1	1
778	1	17	42	1	1
779	1	17	43	1	1
780	1	17	44	0	1
781	1	17	45	0	1
782	1	17	46	0	1
783	1	18	1	0	1
784	1	18	2	0	1
785	1	18	3	0	1
786	1	18	4	0	1
787	1	18	5	1	1
788	1	18	6	1	1
789	1	18	7	1	1
790	1	18	8	1	1
791	1	18	9	1	1
792	1	18	10	1	1
793	1	18	11	1	1
794	1	18	12	1	1
795	1	18	13	1	1
796	1	18	14	1	1
797	1	18	15	1	1
798	1	18	16	1	1
799	1	18	17	1	1
800	1	18	18	1	1
801	1	18	19	1	1
802	1	18	20	1	1
803	1	18	21	1	1
804	1	18	22	1	1
805	1	18	23	1	1
806	1	18	24	1	1
807	1	18	25	1	1
808	1	18	26	1	1
809	1	18	27	1	1
810	1	18	28	1	1
811	1	18	29	1	1
812	1	18	30	1	1
813	1	18	31	1	1
814	1	18	32	1	1
815	1	18	33	1	1
816	1	18	34	1	1
817	1	18	35	1	1
818	1	18	36	1	1
819	1	18	37	1	1
820	1	18	38	1	1
821	1	18	39	1	1
822	1	18	40	1	1
823	1	18	41	1	1
824	1	18	42	1	1
825	1	18	43	1	1
826	1	18	44	0	1
827	1	18	45	0	1
828	1	18	46	0	1
829	1	19	1	0	1
830	1	19	2	0	1
831	1	19	3	0	1
832	1	19	4	0	1
833	1	19	5	1	1
834	1	19	6	1	1
835	1	19	7	1	1
836	1	19	8	1	1
837	1	19	9	1	1
838	1	19	10	1	1
839	1	19	11	1	1
840	1	19	12	1	1
841	1	19	13	1	1
842	1	19	14	1	1
843	1	19	15	1	1
844	1	19	16	1	1
845	1	19	17	1	1
846	1	19	18	1	1
847	1	19	19	1	1
848	1	19	20	1	1
849	1	19	21	1	1
850	1	19	22	1	1
851	1	19	23	1	1
852	1	19	24	1	1
853	1	19	25	1	1
854	1	19	26	1	1
855	1	19	27	1	1
856	1	19	28	1	1
857	1	19	29	1	1
858	1	19	30	1	1
859	1	19	31	1	1
860	1	19	32	1	1
861	1	19	33	1	1
862	1	19	34	1	1
863	1	19	35	1	1
864	1	19	36	1	1
865	1	19	37	1	1
866	1	19	38	1	1
867	1	19	39	1	1
868	1	19	40	1	1
869	1	19	41	1	1
870	1	19	42	1	1
871	1	19	43	1	1
872	1	19	44	0	1
873	1	19	45	0	1
874	1	19	46	0	1
875	1	20	1	0	1
876	1	20	2	0	1
877	1	20	3	0	1
878	1	20	4	0	1
879	1	20	5	1	1
880	1	20	6	1	1
881	1	20	7	1	1
882	1	20	8	1	1
883	1	20	9	1	1
884	1	20	10	1	1
885	1	20	11	1	1
886	1	20	12	1	1
887	1	20	13	1	1
888	1	20	14	1	1
889	1	20	15	1	1
890	1	20	16	1	1
891	1	20	17	1	1
892	1	20	18	1	1
893	1	20	19	1	1
894	1	20	20	1	1
895	1	20	21	1	1
896	1	20	22	1	1
897	1	20	23	1	1
898	1	20	24	1	1
899	1	20	25	1	1
900	1	20	26	1	1
901	1	20	27	1	1
902	1	20	28	1	1
903	1	20	29	1	1
904	1	20	30	1	1
905	1	20	31	1	1
906	1	20	32	1	1
907	1	20	33	1	1
908	1	20	34	1	1
909	1	20	35	1	1
910	1	20	36	1	1
911	1	20	37	1	1
912	1	20	38	1	1
913	1	20	39	1	1
914	1	20	40	1	1
915	1	20	41	1	1
916	1	20	42	1	1
917	1	20	43	1	1
918	1	20	44	0	1
919	1	20	45	0	1
920	1	20	46	0	1
921	1	21	1	0	1
922	1	21	2	0	1
923	1	21	3	0	1
924	1	21	4	0	1
925	1	21	5	1	1
926	1	21	6	1	1
927	1	21	7	1	1
928	1	21	8	1	1
929	1	21	9	1	1
930	1	21	10	1	1
931	1	21	11	1	1
932	1	21	12	1	1
933	1	21	13	1	1
934	1	21	14	1	1
935	1	21	15	1	1
936	1	21	16	1	1
937	1	21	17	1	1
938	1	21	18	1	1
939	1	21	19	1	1
940	1	21	20	1	1
941	1	21	21	1	1
942	1	21	22	1	1
943	1	21	23	1	1
944	1	21	24	1	1
945	1	21	25	1	1
946	1	21	26	1	1
947	1	21	27	1	1
948	1	21	28	1	1
949	1	21	29	1	1
950	1	21	30	1	1
951	1	21	31	1	1
952	1	21	32	1	1
953	1	21	33	1	1
954	1	21	34	1	1
955	1	21	35	1	1
956	1	21	36	0	1
957	1	21	37	0	1
